x_coord,y_coord,z_coord,HDBSCAN_cluster,stage,stage_category,health_status
8.759666,2.2023308,-5.4103045,2,T3-1,T3 and T4,Cancer
2.3296509,3.0189757,8.068804,2,T3-1,T3 and T4,Cancer
9.417012,1.0601262,5.60909,2,T3-1,T3 and T4,Cancer
1.8273091,-16.997309,-4.6128798,2,T3-1,T3 and T4,Cancer
-9.472026,15.54999,6.648371,2,T3-1,T3 and T4,Cancer
-21.516888,11.521356,7.398585,2,T3-1,T3 and T4,Cancer
-19.147078,17.090786,4.0202584,2,T3-1,T3 and T4,Cancer
-4.426174,-3.0338101,-19.801605,2,T3-1,T3 and T4,Cancer
-3.673797,-7.118783,16.214241,2,T3-1,T3 and T4,Cancer
-11.29125,10.693611,9.71279,2,T3-1,T3 and T4,Cancer
-3.1428313,3.3877368,8.539251,2,T3-1,T3 and T4,Cancer
-14.468159,11.516174,12.673091,2,T3-1,T3 and T4,Cancer
5.601064,-13.075872,5.232217,2,T3-1,T3 and T4,Cancer
2.3354135,0.8770923,2.4602225,2,T3-1,T3 and T4,Cancer
4.814618,14.76801,11.141851,2,T3-1,T3 and T4,Cancer
-0.54222083,-13.603583,2.7747428,2,T3-1,T3 and T4,Cancer
-7.7927094,9.782885,15.602563,2,T3-1,T3 and T4,Cancer
7.680077,0.7963178,0.017563589,2,T3-1,T3 and T4,Cancer
-3.5127718,-16.791939,5.1812177,2,T3-1,T3 and T4,Cancer
-9.635843,-6.643472,12.852284,2,T3-1,T3 and T4,Cancer
8.8030815,2.7345617,-1.7734815,-1,T3-1,T3 and T4,Cancer
-0.16081607,-6.3883066,10.986897,2,T3-1,T3 and T4,Cancer
-0.41816255,1.5242094,16.192692,2,T3-1,T3 and T4,Cancer
-1.9910686,5.528095,14.877628,2,T3-1,T3 and T4,Cancer
13.677437,3.789066,14.246027,2,T3-1,T3 and T4,Cancer
-7.038828,-0.89419234,8.736605,2,T3-1,T3 and T4,Cancer
3.6101086,-3.714611,-1.7429514,2,T3-1,T3 and T4,Cancer
3.994625,-6.6865063,19.020006,2,T3-1,T3 and T4,Cancer
0.47832194,8.597569,6.0914755,2,T3-1,T3 and T4,Cancer
11.182248,5.9502916,12.238171,2,T3-1,T3 and T4,Cancer
7.585829,-1.3346515,-10.8020525,2,T3-1,T3 and T4,Cancer
-2.6864827,13.514164,10.736656,2,T3-1,T3 and T4,Cancer
0.8476343,-10.2114935,18.856928,2,T3-1,T3 and T4,Cancer
12.172031,-0.45819455,5.2329516,-1,T3-1,T3 and T4,Cancer
-8.983614,-3.908484,5.85219,2,T3-1,T3 and T4,Cancer
10.977653,-4.5497146,-13.720903,2,T3-1,T3 and T4,Cancer
2.9616718,-6.2900095,-0.0098999245,2,T3-1,T3 and T4,Cancer
3.0671725,-0.54460466,-5.5032277,2,T3-1,T3 and T4,Cancer
4.0600038,-9.184545,-10.356861,2,T3-1,T3 and T4,Cancer
9.22785,15.092441,10.448332,2,T3-1,T3 and T4,Cancer
-12.22449,7.36672,8.263639,2,T3-1,T3 and T4,Cancer
14.815856,2.4058526,4.281757,2,T3-1,T3 and T4,Cancer
12.8508005,3.4745677,3.3784184,-1,T3-1,T3 and T4,Cancer
-4.4209867,-14.977607,1.4998213,2,T3-1,T3 and T4,Cancer
-14.51431,7.965843,13.51123,2,T3-1,T3 and T4,Cancer
3.7109842,-16.2911,4.2817664,2,T3-1,T3 and T4,Cancer
-1.3281215,-8.819225,15.279627,2,T3-1,T3 and T4,Cancer
11.453711,3.422321,2.534396,2,T3-1,T3 and T4,Cancer
3.3062842,-13.108556,5.9708614,2,T3-1,T3 and T4,Cancer
0.55142367,-4.2673182,5.479662,2,T3-1,T3 and T4,Cancer
3.5970802,2.2768824,12.646298,2,T3-1,T3 and T4,Cancer
-9.163142,14.511668,4.5776424,2,T3-1,T3 and T4,Cancer
8.408007,18.228163,1.0586938,2,T3-1,T3 and T4,Cancer
5.8916607,-22.144453,3.6264095,2,T3-1,T3 and T4,Cancer
10.252901,15.711429,6.7150693,2,T3-1,T3 and T4,Cancer
-5.870805,15.25717,2.5519078,2,T3-1,T3 and T4,Cancer
7.6664615,0.45897302,-3.6133897,2,T3-1,T3 and T4,Cancer
-5.85006,-2.2154245,0.85653156,2,T3-1,T3 and T4,Cancer
-6.512634,13.762638,5.229837,2,T3-1,T3 and T4,Cancer
4.923623,-13.763407,9.37682,2,T3-1,T3 and T4,Cancer
-3.8795102,6.9064083,-13.260754,2,T3-1,T3 and T4,Cancer
-10.366032,-3.3613145,19.363983,2,T3-1,T3 and T4,Cancer
-17.210657,2.284858,10.769341,2,T3-1,T3 and T4,Cancer
-1.7780479,-4.8611526,-6.508427,2,T3-1,T3 and T4,Cancer
0.81778765,-2.1094065,19.21655,2,T3-1,T3 and T4,Cancer
0.86383885,12.518543,4.0564504,2,T3-1,T3 and T4,Cancer
2.5982122,-1.1812023,-2.3782406,2,T3-1,T3 and T4,Cancer
-0.49903667,-0.027536023,15.091939,2,T3-1,T3 and T4,Cancer
3.188355,-17.273012,7.7108026,2,T3-1,T3 and T4,Cancer
-3.447068,9.783566,3.2321954,2,T3-1,T3 and T4,Cancer
1.2396868,0.32398304,-10.295887,2,T3-1,T3 and T4,Cancer
6.0245914,-1.4064071,-3.5070598,2,T3-1,T3 and T4,Cancer
5.67532,-15.61803,-3.9527192,2,T3-1,T3 and T4,Cancer
5.0680885,-19.106829,1.7668365,2,T3-1,T3 and T4,Cancer
-5.7831593,-9.380831,10.044894,2,T3-1,T3 and T4,Cancer
3.10237,-5.9562836,6.73179,2,T3-1,T3 and T4,Cancer
3.4713109,-1.3422173,4.504898,2,T3-1,T3 and T4,Cancer
-8.44874,-6.7602563,12.773572,2,T3-1,T3 and T4,Cancer
-0.25003698,5.800796,5.4481716,2,T3-1,T3 and T4,Cancer
-8.186593,-1.2280581,1.2081497,2,T3-1,T3 and T4,Cancer
11.5496,-14.503314,-9.037819,2,T3-1,T3 and T4,Cancer
-7.8421793,2.1084073,9.660718,2,T3-1,T3 and T4,Cancer
-17.59394,8.27343,13.981795,2,T3-1,T3 and T4,Cancer
7.305879,-4.631465,5.1269016,2,T3-1,T3 and T4,Cancer
9.045902,-1.1766765,-13.807301,2,T3-1,T3 and T4,Cancer
-4.2759666,-4.9495955,18.843283,2,T3-1,T3 and T4,Cancer
0.8033803,-15.756742,0.3168902,2,T3-1,T3 and T4,Cancer
9.6994095,1.4313397,6.70518,2,T3-1,T3 and T4,Cancer
-1.6571138,-7.05233,-1.8485225,2,T3-1,T3 and T4,Cancer
-5.059542,-8.518555,6.0179496,2,T3-1,T3 and T4,Cancer
7.957616,-10.870027,-5.381298,2,T3-1,T3 and T4,Cancer
13.695609,-15.625627,-7.113196,2,T3-1,T3 and T4,Cancer
7.7860737,-4.3476276,-3.720061,2,T3-1,T3 and T4,Cancer
0.65621936,20.407354,-2.6522706,2,T3-1,T3 and T4,Cancer
-5.4895782,1.617644,1.9792188,2,T3-1,T3 and T4,Cancer
10.310959,5.91432,12.02283,2,T3-1,T3 and T4,Cancer
-4.781361,-0.13506337,8.795817,2,T3-1,T3 and T4,Cancer
4.0940166,-1.9737353,7.398716,2,T3-1,T3 and T4,Cancer
11.180084,-8.877036,-4.9464965,2,T3-1,T3 and T4,Cancer
1.4865907,-13.951584,-8.339056,2,T3-1,T3 and T4,Cancer
0.5874232,2.1374424,-5.4131002,2,T3-1,T3 and T4,Cancer
-3.0667934,-3.8323927,-2.9775548,2,T3-1,T3 and T4,Cancer
13.218697,-10.127316,4.993991,2,T3-1,T3 and T4,Cancer
8.418615,-13.636239,8.282094,2,T3-1,T3 and T4,Cancer
0.61503154,-8.593729,14.306155,2,T3-1,T3 and T4,Cancer
-11.379164,-13.042267,-11.312759,2,T3-1,T3 and T4,Cancer
-0.44305873,-4.6658816,3.4432096,2,T3-1,T3 and T4,Cancer
-12.402815,7.0822477,8.75831,2,T3-1,T3 and T4,Cancer
5.156852,-10.924469,-6.984528,2,T3-1,T3 and T4,Cancer
-9.24865,-11.90064,7.1932797,2,T3-1,T3 and T4,Cancer
5.400967,-0.68446106,8.700808,2,T3-1,T3 and T4,Cancer
0.8262964,-8.383508,-8.066712,2,T3-1,T3 and T4,Cancer
-3.7778442,3.538272,15.513707,2,T3-1,T3 and T4,Cancer
-0.02288113,4.1355047,8.853793,2,T3-1,T3 and T4,Cancer
-7.770316,0.13420564,6.965889,2,T3-1,T3 and T4,Cancer
-5.921899,-16.378334,7.924283,2,T3-1,T3 and T4,Cancer
9.05044,7.214773,13.3448105,2,T3-1,T3 and T4,Cancer
2.691969,15.781647,11.485961,2,T3-1,T3 and T4,Cancer
-7.9868217,-6.624561,1.4016997,2,T3-1,T3 and T4,Cancer
-6.246388,1.0210102,1.0572337,2,T3-1,T3 and T4,Cancer
-7.0525928,-4.58025,7.0956783,2,T3-1,T3 and T4,Cancer
-8.198182,8.899858,3.6632895,2,T3-1,T3 and T4,Cancer
-5.515895,-15.6126585,8.177343,2,T3-1,T3 and T4,Cancer
8.759011,-2.2169225,7.8310285,2,T3-1,T3 and T4,Cancer
-6.0478506,-10.89321,4.6063313,2,T3-1,T3 and T4,Cancer
-16.332829,11.151507,12.79735,2,T3-1,T3 and T4,Cancer
11.809397,3.6341348,0.82849765,1,T3-1,T3 and T4,Cancer
4.044295,0.0544831,4.742149,2,T3-1,T3 and T4,Cancer
7.4949927,-8.832546,5.7961183,2,T3-1,T3 and T4,Cancer
10.135511,2.6212516,8.563122,2,T3-1,T3 and T4,Cancer
-0.1962964,0.9133244,15.992647,2,T3-1,T3 and T4,Cancer
2.9302163,5.481347,-14.347974,2,T3-1,T3 and T4,Cancer
-0.64295644,-13.275457,-4.2063293,2,T3-1,T3 and T4,Cancer
6.1910367,-1.0684363,-1.6800839,2,T3-1,T3 and T4,Cancer
2.6124132,-18.670385,3.5012512,2,T3-1,T3 and T4,Cancer
-6.8283834,-12.951889,6.021253,2,T3-1,T3 and T4,Cancer
3.7971313,-4.728432,6.1017756,2,T3-1,T3 and T4,Cancer
1.5614076,-9.047211,14.418984,2,T3-1,T3 and T4,Cancer
-1.3274825,-1.0835158,5.3866367,2,T3-1,T3 and T4,Cancer
8.137986,16.715376,3.0242047,2,T3-1,T3 and T4,Cancer
-3.5744035,-5.767046,1.5868375,2,T3-1,T3 and T4,Cancer
18.969866,-5.44195,-11.548535,2,T3-1,T3 and T4,Cancer
5.266444,-6.517537,-1.8574913,2,T3-1,T3 and T4,Cancer
-22.71225,5.2813673,7.6126833,2,T3-1,T3 and T4,Cancer
-12.517036,-1.0730475,14.953513,2,T3-1,T3 and T4,Cancer
3.3738694,11.3209505,12.656796,2,T3-1,T3 and T4,Cancer
-11.591977,1.7875662,13.610214,2,T3-1,T3 and T4,Cancer
-3.5616882,-13.868158,4.9816246,2,T3-1,T3 and T4,Cancer
7.091922,-5.403229,1.5526971,2,T3-1,T3 and T4,Cancer
-2.1520479,-10.268611,10.7491665,2,T3-1,T3 and T4,Cancer
-8.667682,-4.103502,7.2656064,2,T3-1,T3 and T4,Cancer
-7.5553694,1.7100914,9.254469,2,T3-1,T3 and T4,Cancer
8.445536,1.9876479,15.618576,2,T3-1,T3 and T4,Cancer
10.373763,6.406223,15.035472,2,T3-1,T3 and T4,Cancer
11.266884,1.1050057,15.525579,2,T3-1,T3 and T4,Cancer
2.0532253,16.191463,8.6645155,2,T3-1,T3 and T4,Cancer
12.207148,2.9175675,0.3392941,-1,T3-1,T3 and T4,Cancer
6.406791,0.3742622,8.089804,2,T3-1,T3 and T4,Cancer
-4.086456,-11.862876,2.869186,2,T3-1,T3 and T4,Cancer
-2.0204792,-6.6361957,-1.6597003,2,T3-1,T3 and T4,Cancer
-4.666969,10.201065,7.694006,2,T3-1,T3 and T4,Cancer
-0.7354273,-7.756985,-3.2346537,2,T3-1,T3 and T4,Cancer
7.659638,-3.5882375,3.5717168,2,T3-1,T3 and T4,Cancer
6.5736837,-2.3125029,5.1500454,2,T3-1,T3 and T4,Cancer
-4.4308314,-9.8861685,2.2608538,2,T3-1,T3 and T4,Cancer
-0.59486574,-4.922381,20.36399,2,T3-1,T3 and T4,Cancer
12.007332,2.7546008,8.881747,-1,T3-1,T3 and T4,Cancer
8.031608,-9.363958,14.717117,2,T3-1,T3 and T4,Cancer
3.5934606,14.44792,-4.911104,2,T3-1,T3 and T4,Cancer
-10.356513,1.3154529,11.329883,2,T3-1,T3 and T4,Cancer
15.000184,6.258883,9.99697,2,T3-1,T3 and T4,Cancer
3.2926126,-4.058461,-3.2350233,2,T3-1,T3 and T4,Cancer
-2.2427762,0.96608007,16.32394,2,T3-1,T3 and T4,Cancer
-6.4262094,-4.4173703,12.090386,2,T3-1,T3 and T4,Cancer
6.2241497,-7.7613907,10.5350485,2,T3-1,T3 and T4,Cancer
1.0214264,14.879448,8.783187,2,T3-1,T3 and T4,Cancer
-5.1822486,8.702456,4.6109467,2,T3-1,T3 and T4,Cancer
-5.3384876,-0.2052755,18.025112,2,T3-1,T3 and T4,Cancer
3.3390522,13.312668,-1.914971,2,T3-1,T3 and T4,Cancer
0.29412246,13.510446,11.315416,2,T3-1,T3 and T4,Cancer
1.745731,-3.8723402,18.879236,2,T3-1,T3 and T4,Cancer
11.958221,-0.8985582,-14.942936,2,T3-1,T3 and T4,Cancer
4.752205,-4.23523,2.3152735,2,T3-1,T3 and T4,Cancer
0.35562956,-4.5514145,19.149939,2,T3-1,T3 and T4,Cancer
-5.705458,-4.1806955,17.565231,2,T3-1,T3 and T4,Cancer
-5.1924853,-6.420187,-1.1879169,2,T3-1,T3 and T4,Cancer
2.0570667,12.618409,2.1508536,2,T3-1,T3 and T4,Cancer
9.977454,14.472019,9.594494,2,T3-1,T3 and T4,Cancer
-5.2351184,1.44724,2.8516393,2,T3-1,T3 and T4,Cancer
-5.4146104,-6.454537,-0.026661329,2,T3-1,T3 and T4,Cancer
-13.539116,7.28991,13.194392,2,T3-1,T3 and T4,Cancer
10.028858,6.281826,-6.602257,-1,T3-1,T3 and T4,Cancer
-3.884507,8.984012,1.3247225,2,T3-1,T3 and T4,Cancer
-5.0751247,-10.993213,-2.027568,2,T3-1,T3 and T4,Cancer
-13.104135,-0.94934916,8.283181,2,T3-1,T3 and T4,Cancer
12.2654705,-5.5190997,-7.0946655,2,T3-1,T3 and T4,Cancer
-7.67001,-2.2920942,5.906123,2,T3-1,T3 and T4,Cancer
5.5181513,13.481146,-5.7361064,2,T3-1,T3 and T4,Cancer
-6.41413,-5.8421817,12.649094,2,T3-1,T3 and T4,Cancer
-1.495309,-3.8831306,11.533977,2,T3-1,T3 and T4,Cancer
-6.281485,-12.505978,2.5130982,2,T3-1,T3 and T4,Cancer
5.331678,-2.3035169,6.417862,2,T3-1,T3 and T4,Cancer
-8.825095,-7.3809204,6.278684,2,T3-1,T3 and T4,Cancer
3.6788774,-14.934553,14.214712,2,T3-1,T3 and T4,Cancer
-16.66846,14.2985735,14.183874,2,T3-1,T3 and T4,Cancer
-4.7704225,1.4397995,0.9322083,2,T3-1,T3 and T4,Cancer
1.9152904,-13.399866,9.776258,2,T3-1,T3 and T4,Cancer
-14.371608,11.524492,14.1336565,2,T3-1,T3 and T4,Cancer
0.86908,1.6012536,1.5025965,2,T3-1,T3 and T4,Cancer
8.912124,-18.428576,7.362894,2,T3-1,T3 and T4,Cancer
9.020134,-5.891153,3.6211376,2,T3-1,T3 and T4,Cancer
0.9278719,-14.382901,11.033338,2,T3-1,T3 and T4,Cancer
-0.12938014,-11.368893,8.85795,2,T3-1,T3 and T4,Cancer
9.728376,5.1211967,2.1076183,-1,T3-1,T3 and T4,Cancer
0.8643278,16.800367,0.023559196,2,T3-1,T3 and T4,Cancer
3.7670207,16.386967,-6.0486536,2,T3-1,T3 and T4,Cancer
-6.59204,-13.133397,2.7836375,2,T3-1,T3 and T4,Cancer
-9.733577,-1.3739583,12.304331,2,T3-1,T3 and T4,Cancer
-5.703155,-6.4687505,-1.5659944,2,T3-1,T3 and T4,Cancer
-9.721941,-5.939175,10.688944,2,T3-1,T3 and T4,Cancer
8.176918,-5.008779,0.18778816,2,T3-1,T3 and T4,Cancer
-0.8541946,-8.0687475,13.547671,2,T3-1,T3 and T4,Cancer
0.68472415,-12.787059,7.7148647,2,T3-1,T3 and T4,Cancer
-2.1358423,-3.8255298,-7.2540064,2,T3-1,T3 and T4,Cancer
-0.9984408,-14.579164,-6.5849886,2,T3-1,T3 and T4,Cancer
12.365694,5.350965,14.682007,2,T3-1,T3 and T4,Cancer
-4.6047945,-13.239358,1.7496315,2,T3-1,T3 and T4,Cancer
12.940216,5.3116903,4.324181,2,T3-1,T3 and T4,Cancer
4.229347,-5.663577,14.208694,2,T3-1,T3 and T4,Cancer
5.480453,-8.133247,-1.6782842,2,T3-1,T3 and T4,Cancer
6.4263167,-0.2891336,1.9692967,2,T3-1,T3 and T4,Cancer
-8.658279,-10.808415,3.8131692,2,T3-1,T3 and T4,Cancer
-0.93385047,-3.9490561,-3.4809365,2,T3-1,T3 and T4,Cancer
-12.191842,-2.9201868,-6.9620924,2,T3-1,T3 and T4,Cancer
3.4130795,-5.809893,6.6180706,2,T3-1,T3 and T4,Cancer
-18.275381,-4.7840266,11.114385,2,T3-1,T3 and T4,Cancer
3.2991383,-3.812655,-2.9360483,2,T3-1,T3 and T4,Cancer
0.50518787,6.359622,2.6196494,2,T3-1,T3 and T4,Cancer
3.8678412,-0.6914955,9.553977,2,T3-1,T3 and T4,Cancer
19.371124,11.886191,-0.90267366,-1,T3-1,T3 and T4,Cancer
-0.52960813,1.8271099,7.3541236,2,T3-1,T3 and T4,Cancer
-1.3591729,-4.548358,21.029451,2,T3-1,T3 and T4,Cancer
-3.3572638,-8.8978,-18.739534,2,T3-1,T3 and T4,Cancer
8.920558,-9.897801,9.374214,2,T3-1,T3 and T4,Cancer
-2.39499,-4.691848,-7.708312,2,T3-1,T3 and T4,Cancer
0.7677339,21.640917,2.9316478,2,T3-1,T3 and T4,Cancer
1.9437901,-17.640308,-1.2461168,2,T3-1,T3 and T4,Cancer
-0.261994,-6.0295644,18.075853,2,T3-1,T3 and T4,Cancer
-8.9203005,-3.6691685,13.093069,2,T3-1,T3 and T4,Cancer
4.65221,10.412383,7.599753,2,T3-1,T3 and T4,Cancer
12.399556,-0.16060622,8.653636,2,T3-1,T3 and T4,Cancer
1.9947437,1.1231055,1.3877739,2,T3-1,T3 and T4,Cancer
2.6553051,-11.904584,2.6880157,2,T3-1,T3 and T4,Cancer
0.6040082,13.613596,11.243489,2,T3-1,T3 and T4,Cancer
4.699275,0.395133,4.8920555,2,T3-1,T3 and T4,Cancer
-2.2764673,-2.520459,19.29332,2,T3-1,T3 and T4,Cancer
-2.3836596,11.006884,13.742826,2,T3-1,T3 and T4,Cancer
5.7487454,14.734393,12.448175,2,T3-1,T3 and T4,Cancer
-4.3797626,-0.28992546,12.212685,2,T3-1,T3 and T4,Cancer
8.2662735,1.3626665,-1.5185893,-1,T3-1,T3 and T4,Cancer
7.697698,-6.173493,13.103734,2,T3-1,T3 and T4,Cancer
15.360999,6.635876,9.550836,-1,T3-1,T3 and T4,Cancer
0.8604959,1.682019,9.270992,2,T3-1,T3 and T4,Cancer
-10.545636,1.8826795,-11.491395,2,T3-1,T3 and T4,Cancer
3.440801,-1.5144198,4.5103526,2,T3-1,T3 and T4,Cancer
-3.2148654,7.370601,11.340069,2,T3-1,T3 and T4,Cancer
-2.8645475,14.920615,8.60199,2,T3-1,T3 and T4,Cancer
3.9687562,0.6810942,13.3599615,2,T3-1,T3 and T4,Cancer
-1.9160845,8.485444,8.897028,2,T3-1,T3 and T4,Cancer
9.212299,17.90496,2.2561455,2,T3-1,T3 and T4,Cancer
1.9116915,-19.611439,11.731994,2,T3-1,T3 and T4,Cancer
10.592026,-9.974904,6.0383897,2,T3-1,T3 and T4,Cancer
2.226579,-19.154474,3.4744039,2,T3-1,T3 and T4,Cancer
-8.136036,-10.113201,3.1204014,2,T3-1,T3 and T4,Cancer
7.2311997,-2.9759493,-5.938876,2,T3-1,T3 and T4,Cancer
-16.766294,9.733109,-4.8872313,2,T3-1,T3 and T4,Cancer
2.4760685,-4.634522,-7.972791,2,T3-1,T3 and T4,Cancer
6.2421174,-8.15881,-11.149482,2,T3-1,T3 and T4,Cancer
2.4328709,20.912828,-0.39698642,2,T3-1,T3 and T4,Cancer
1.6438975,-13.521384,-1.0882399,2,T3-1,T3 and T4,Cancer
-11.06112,-7.2583194,13.286104,2,T3-1,T3 and T4,Cancer
-7.6795225,-12.367752,7.9186554,2,T3-1,T3 and T4,Cancer
-1.0170867,-2.3988314,3.112503,2,T3-1,T3 and T4,Cancer
7.9814324,-4.527089,0.02710573,2,T3-1,T3 and T4,Cancer
-1.5478078,2.4305463,9.395964,2,T3-1,T3 and T4,Cancer
-17.915022,14.306869,-0.11474363,2,T3-1,T3 and T4,Cancer
13.029398,6.30392,12.47551,2,T3-1,T3 and T4,Cancer
10.749873,10.405392,10.251404,2,T3-1,T3 and T4,Cancer
3.8905647,-14.878881,14.683148,2,T3-1,T3 and T4,Cancer
12.366195,-1.9237363,-3.183582,2,T3-1,T3 and T4,Cancer
4.6310267,-2.5308933,11.280678,2,T3-1,T3 and T4,Cancer
0.45339346,-17.760899,3.0865853,2,T3-1,T3 and T4,Cancer
-9.2774935,1.1227757,10.532465,2,T3-1,T3 and T4,Cancer
-3.0405803,9.780011,8.293785,2,T3-1,T3 and T4,Cancer
-12.156434,-1.5132434,-6.4434257,2,T3-1,T3 and T4,Cancer
-14.068496,9.397191,11.816276,2,T3-1,T3 and T4,Cancer
7.7255816,9.890651,10.031513,2,T3-1,T3 and T4,Cancer
-1.8815825,-7.7735915,-2.5789595,2,T3-1,T3 and T4,Cancer
19.2133,-0.5146504,-9.439005,2,T3-2,T3 and T4,Cancer
24.516014,0.7396408,-3.3103423,2,T3-2,T3 and T4,Cancer
11.099508,-4.7913184,5.171415,-1,T3-2,T3 and T4,Cancer
2.6215348,-18.250032,-1.0390569,2,T3-2,T3 and T4,Cancer
4.39098,-16.899654,8.149589,2,T3-2,T3 and T4,Cancer
15.201678,-11.56333,6.3242245,2,T3-2,T3 and T4,Cancer
-20.619694,11.428733,-2.7042973,2,T3-2,T3 and T4,Cancer
-0.8380466,-16.916592,9.444887,2,T3-2,T3 and T4,Cancer
-7.297142,-8.705827,10.857731,2,T3-2,T3 and T4,Cancer
-18.602049,-2.2388394,2.4074845,2,T3-2,T3 and T4,Cancer
16.071398,-11.225599,9.054366,-1,T3-2,T3 and T4,Cancer
-3.5253203,-4.6537957,-4.023875,2,T3-2,T3 and T4,Cancer
-3.030843,6.5551157,-1.785999,2,T3-2,T3 and T4,Cancer
9.972606,-13.6270275,13.255847,2,T3-2,T3 and T4,Cancer
15.432209,8.623907,-10.456082,-1,T3-2,T3 and T4,Cancer
-17.11198,-8.689961,1.5277499,2,T3-2,T3 and T4,Cancer
2.5581284,-4.1230907,17.746529,2,T3-2,T3 and T4,Cancer
5.9915075,-22.226475,3.6686509,2,T3-2,T3 and T4,Cancer
24.96226,-4.037811,-0.118361026,2,T3-2,T3 and T4,Cancer
-20.592812,-0.76610345,-0.7605834,2,T3-2,T3 and T4,Cancer
15.253773,-19.123144,8.284346,2,T3-2,T3 and T4,Cancer
-16.194532,-9.8533,6.3655224,2,T3-2,T3 and T4,Cancer
-7.395136,-8.183058,9.264756,2,T3-2,T3 and T4,Cancer
13.408578,-17.246725,9.92298,2,T3-2,T3 and T4,Cancer
4.989368,-17.712027,-0.5322105,2,T3-2,T3 and T4,Cancer
20.83611,-8.485097,-6.14917,2,T3-2,T3 and T4,Cancer
-6.8881173,7.314379,-12.449449,2,T3-2,T3 and T4,Cancer
-4.3314295,10.683032,-0.63118005,2,T3-2,T3 and T4,Cancer
-21.065216,0.23777023,-4.7838006,2,T3-2,T3 and T4,Cancer
21.490705,-4.3969483,2.5180678,2,T3-2,T3 and T4,Cancer
-1.5084298,7.6113048,-0.6912427,2,T3-2,T3 and T4,Cancer
-12.721835,10.516482,6.9963527,2,T3-2,T3 and T4,Cancer
18.734661,-7.233969,-9.097462,2,T3-2,T3 and T4,Cancer
-16.655571,-6.2843103,13.109743,2,T3-2,T3 and T4,Cancer
15.595267,-15.436084,-5.42797,2,T3-2,T3 and T4,Cancer
15.233429,-12.619474,-7.905325,2,T3-2,T3 and T4,Cancer
-17.029419,-0.21796945,8.382157,2,T3-2,T3 and T4,Cancer
16.041286,-13.420966,9.080553,2,T3-2,T3 and T4,Cancer
22.403057,0.085771166,-4.055245,2,T3-2,T3 and T4,Cancer
9.6761055,-11.264697,6.034158,2,T3-2,T3 and T4,Cancer
6.997259,7.657212,-16.818563,2,T3-2,T3 and T4,Cancer
-7.4988465,10.868896,15.540639,2,T3-2,T3 and T4,Cancer
21.40309,-13.01315,4.034928,2,T3-2,T3 and T4,Cancer
8.059996,-14.687042,3.303587,2,T3-2,T3 and T4,Cancer
-1.0999174,-16.440836,-4.8107157,2,T3-2,T3 and T4,Cancer
19.488289,-10.655205,7.552779,2,T3-2,T3 and T4,Cancer
-9.191711,-6.747847,12.872314,-1,T3-2,T3 and T4,Cancer
9.270232,-14.665114,15.039012,2,T3-2,T3 and T4,Cancer
23.112144,-0.20895785,3.045992,2,T3-2,T3 and T4,Cancer
2.0540607,-19.003313,3.2451646,2,T3-2,T3 and T4,Cancer
-15.65609,-4.275179,10.871908,2,T3-2,T3 and T4,Cancer
16.472115,-6.4362493,-11.665845,2,T3-2,T3 and T4,Cancer
4.452982,-21.848324,9.414693,2,T3-2,T3 and T4,Cancer
-17.927347,8.87903,-12.56915,2,T3-2,T3 and T4,Cancer
-3.298166,-17.64791,10.637296,2,T3-2,T3 and T4,Cancer
22.60945,-5.044548,2.5602643,2,T3-2,T3 and T4,Cancer
21.657604,8.265072,-0.63271046,-1,T3-2,T3 and T4,Cancer
-17.029947,-12.590968,7.4000683,2,T3-2,T3 and T4,Cancer
-6.848333,10.199139,-6.6255813,2,T3-2,T3 and T4,Cancer
-16.74561,-13.02495,4.703313,2,T3-2,T3 and T4,Cancer
14.257649,-14.792909,2.2399714,2,T3-2,T3 and T4,Cancer
16.457575,-13.420049,8.618259,2,T3-2,T3 and T4,Cancer
-0.38165915,-16.975033,15.239648,2,T3-2,T3 and T4,Cancer
8.018348,-16.193752,-1.1891984,-1,T3-2,T3 and T4,Cancer
16.261967,-13.898304,8.499674,2,T3-2,T3 and T4,Cancer
17.699318,7.806023,-5.830631,-1,T3-2,T3 and T4,Cancer
-2.8803897,16.420258,-3.010335,2,T3-2,T3 and T4,Cancer
0.56101567,-15.984018,14.876473,2,T3-2,T3 and T4,Cancer
-15.903668,9.554686,-3.242445,2,T3-2,T3 and T4,Cancer
9.402407,-15.628417,7.725845,2,T3-2,T3 and T4,Cancer
3.2521558,-6.212783,-0.021306569,2,T3-2,T3 and T4,Cancer
25.28374,1.651953,-3.188828,2,T3-2,T3 and T4,Cancer
24.164003,0.3416786,-3.1456015,2,T3-2,T3 and T4,Cancer
-20.661993,1.47312,-4.0158854,2,T3-2,T3 and T4,Cancer
15.795063,-12.293784,0.27267498,2,T3-2,T3 and T4,Cancer
3.0084424,-10.751784,14.740654,2,T3-2,T3 and T4,Cancer
21.159626,-12.5119295,7.493003,2,T3-2,T3 and T4,Cancer
23.926138,-4.8528814,-2.8405359,2,T3-2,T3 and T4,Cancer
2.9863513,-15.164096,13.906967,2,T3-2,T3 and T4,Cancer
23.910055,4.6937056,-3.7582445,2,T3-2,T3 and T4,Cancer
-8.207747,8.255483,9.2921095,2,T3-2,T3 and T4,Cancer
17.927282,-17.52817,4.771158,2,T3-2,T3 and T4,Cancer
21.8483,7.124471,-2.0340402,2,T3-2,T3 and T4,Cancer
